139.77563888888901_35.680500000000002,1,モノクロ,./contentsTitle.do?specificationId=745855&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6805,139.775638888889,35.6681944444444,139.760916666667,35.6925277777778,139.760527777778,35.6685,139.790722222222,35.6928333333333,139.790361111111,false,null,32,8911,./contentsImage.do?specificationId=745855,false,139.76052777777801_35.692527777777798,139.76091666666699_35.668194444444403,139.790361111111_35.692833333333297,139.790722222222_35.668500000000002,15000,-795603600000,12,745855,null,
139.76469444444399_35.680583333333303,1,モノクロ,./contentsTitle.do?specificationId=745856&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6805833333333,139.764694444444,35.6682777777778,139.749972222222,35.6926111111111,139.749583333333,35.6685833333333,139.779805555556,35.6929166666667,139.779416666667,false,null,33,8911,./contentsImage.do?specificationId=745856,false,139.74958333333299_35.692611111111098,139.749972222222_35.668277777777803,139.779416666667_35.692916666666697,139.77980555555601_35.668583333333302,15000,-795603600000,13,745856,null,
139.75558333333299_35.680583333333303,1,モノクロ,./contentsTitle.do?specificationId=745857&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6805833333333,139.755583333333,35.6682777777778,139.740861111111,35.6926111111111,139.740472222222,35.6685833333333,139.770694444444,35.6929166666667,139.770305555556,false,null,34,8911,./contentsImage.do?specificationId=745857,false,139.740472222222_35.692611111111098,139.740861111111_35.668277777777803,139.77030555555601_35.692916666666697,139.77069444444399_35.668583333333302,15000,-795603600000,14,745857,null,
139.74411111111101_35.681805555555599,1,モノクロ,./contentsTitle.do?specificationId=745858&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6818055555556,139.744111111111,35.6695,139.729388888889,35.6938333333333,139.729,35.6698055555556,139.759222222222,35.6941388888889,139.758833333333,false,null,35,8911,./contentsImage.do?specificationId=745858,false,139.72900000000001_35.693833333333302,139.72938888888899_35.669499999999999,139.758833333333_35.694138888888901,139.75922222222201_35.669805555555598,15000,-795603600000,15,745858,null,
139.73466666666701_35.6826111111111,1,モノクロ,./contentsTitle.do?specificationId=745859&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6826111111111,139.734666666667,35.6703055555556,139.719944444444,35.6946388888889,139.719555555556,35.6706111111111,139.749777777778,35.6949444444444,139.749388888889,false,null,36,8911,./contentsImage.do?specificationId=745859,false,139.71955555555601_35.694638888888903,139.719944444444_35.670305555555601,139.749388888889_35.694944444444403,139.74977777777801_35.6706111111111,15000,-795603600000,16,745859,null,
139.726055555556_35.683111111111103,1,モノクロ,./contentsTitle.do?specificationId=745860&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6831111111111,139.726055555556,35.6708055555556,139.711333333333,35.6951388888889,139.710944444444,35.6711111111111,139.741166666667,35.6954444444444,139.740777777778,false,null,37,8911,./contentsImage.do?specificationId=745860,false,139.71094444444401_35.695138888888899,139.71133333333299_35.670805555555603,139.74077777777799_35.695444444444398,139.741166666667_35.671111111111102,15000,-795603600000,17,745860,null,
139.718416666667_35.683666666666703,1,モノクロ,./contentsTitle.do?specificationId=745861&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6836666666667,139.718416666667,35.6713611111111,139.703694444444,35.6956944444444,139.703305555556,35.6716666666667,139.733527777778,35.696,139.733138888889,false,null,38,8911,./contentsImage.do?specificationId=745861,false,139.703305555556_35.695694444444399,139.70369444444401_35.671361111111104,139.73313888888899_35.695999999999998,139.73352777777799_35.671666666666702,15000,-795603600000,18,745861,null,
139.734194444444_35.706861111111103,1,モノクロ,./contentsTitle.do?specificationId=746497&dataTypeId=4&isLabel=true,C2,4,空中写真,35.7068611111111,139.734194444444,35.6945555555556,139.719472222222,35.7188888888889,139.719083333333,35.6948611111111,139.749305555556,35.7191944444444,139.748916666667,false,null,84,8911,./contentsImage.do?specificationId=746497,false,139.719083333333_35.718888888888898,139.71947222222201_35.694555555555603,139.74891666666699_35.719194444444398,139.74930555555599_35.694861111111102,15000,-795603600000,19,746497,null,
139.744972222222_35.706222222222202,1,モノクロ,./contentsTitle.do?specificationId=746498&dataTypeId=4&isLabel=true,C2,4,空中写真,35.7062222222222,139.744972222222,35.6939166666667,139.73025,35.71825,139.729861111111,35.6942222222222,139.760083333333,35.7185555555556,139.759694444444,false,null,85,8911,./contentsImage.do?specificationId=746498,false,139.72986111111101_35.718249999999998,139.73025000000001_35.693916666666702,139.75969444444399_35.718555555555596,139.760083333333_35.694222222222201,15000,-795603600000,20,746498,null,
139.752833333333_35.705583333333301,1,モノクロ,./contentsTitle.do?specificationId=746499&dataTypeId=4&isLabel=true,C2,4,空中写真,35.7055833333333,139.752833333333,35.6932777777778,139.738111111111,35.7176111111111,139.737722222222,35.6935833333333,139.767944444444,35.7179166666667,139.767555555556,false,null,86,8911,./contentsImage.do?specificationId=746499,false,139.737722222222_35.717611111111097,139.73811111111101_35.693277777777801,139.76755555555599_35.717916666666703,139.767944444444_35.693583333333301,15000,-795603600000,21,746499,null,
139.76525000000001_35.704138888888899,1,モノクロ,./contentsTitle.do?specificationId=746500&dataTypeId=4&isLabel=true,C2,4,空中写真,35.7041388888889,139.76525,35.6918333333333,139.750527777778,35.7161666666667,139.750138888889,35.6921388888889,139.780361111111,35.7164722222222,139.779972222222,false,null,87,8911,./contentsImage.do?specificationId=746500,false,139.75013888888901_35.716166666666702,139.75052777777799_35.6918333333333,139.779972222222_35.716472222222201,139.78036111111101_35.692138888888898,15000,-795603600000,22,746500,null,
139.77802777777799_35.702583333333301,1,モノクロ,./contentsTitle.do?specificationId=746501&dataTypeId=4&isLabel=true,C2,4,空中写真,35.7025833333333,139.778027777778,35.6902777777778,139.763277777778,35.7146111111111,139.762916666667,35.6905833333333,139.793138888889,35.7149166666667,139.79275,false,null,88,8911,./contentsImage.do?specificationId=746501,false,139.762916666667_35.714611111111097,139.763277777778_35.690277777777801,139.79275000000001_35.714916666666703,139.79313888888899_35.690583333333301,15000,-795603600000,23,746501,null,
139.78805555555601_35.6969722222222,1,モノクロ,./contentsTitle.do?specificationId=744644&dataTypeId=4&isLabel=true,C2,4,空中写真,35.6969722222222,139.788055555556,35.6830277777778,139.771361111111,35.7106111111111,139.770916666667,35.6833611111111,139.805166666667,35.7109444444444,139.80475,false,null,18,8921,./contentsImage.do?specificationId=744644,false,139.77091666666701_35.710611111111099,139.77136111111099_35.683027777777802,139.80475000000001_35.710944444444401,139.80516666666699_35.683361111111097,17000,-793702800000,24,744644,null,
139.77861111111099_35.696305555555597,1,モノクロ,./contentsTitle.do?specificationId=744645&dataTypeId=4&isLabel=true,C2,4,空中写真,35.6963055555556,139.778611111111,35.6823611111111,139.761916666667,35.7099444444444,139.761472222222,35.6826944444444,139.795722222222,35.7102777777778,139.795305555556,false,null,19,8921,./contentsImage.do?specificationId=744645,false,139.76147222222201_35.709944444444403,139.76191666666699_35.682361111111099,139.79530555555601_35.710277777777797,139.795722222222_35.682694444444401,17000,-793702800000,25,744645,null,
139.768305555556_35.6958611111111,1,モノクロ,./contentsTitle.do?specificationId=744646&dataTypeId=4&isLabel=true,C2,4,空中写真,35.6958611111111,139.768305555556,35.6819166666667,139.751611111111,35.7095,139.751166666667,35.68225,139.785416666667,35.7098333333333,139.785,false,null,20,8921,./contentsImage.do?specificationId=744646,false,139.75116666666699_35.709499999999998,139.751611111111_35.681916666666702,139.785_35.7098333333333,139.785416666667_35.682250000000003,17000,-793702800000,26,744646,null,
139.75836111111099_35.695305555555599,1,モノクロ,./contentsTitle.do?specificationId=744647&dataTypeId=4&isLabel=true,C2,4,空中写真,35.6953055555556,139.758361111111,35.6813611111111,139.741666666667,35.7089444444444,139.741222222222,35.6816944444444,139.775472222222,35.7092777777778,139.775055555556,false,null,21,8921,./contentsImage.do?specificationId=744647,false,139.74122222222201_35.708944444444398,139.74166666666699_35.681361111111102,139.77505555555601_35.7092777777778,139.77547222222199_35.681694444444403,17000,-793702800000,27,744647,null,
139.74897222222199_35.694694444444401,1,モノクロ,./contentsTitle.do?specificationId=744648&dataTypeId=4&isLabel=true,C2,4,空中写真,35.6946944444444,139.748972222222,35.6807222222222,139.732277777778,35.7083055555556,139.731833333333,35.6810833333333,139.766083333333,35.7086666666667,139.765666666667,false,null,22,8921,./contentsImage.do?specificationId=744648,false,139.73183333333299_35.708305555555597,139.73227777777799_35.680722222222201,139.76566666666699_35.708666666666701,139.766083333333_35.681083333333298,17000,-793702800000,28,744648,null,
139.739638888889_35.694166666666703,1,モノクロ,./contentsTitle.do?specificationId=744649&dataTypeId=4&isLabel=true,C2,4,空中写真,35.6941666666667,139.739638888889,35.6801944444444,139.722944444444,35.7077777777778,139.7225,35.6805555555556,139.75675,35.7081388888889,139.756333333333,false,null,23,8921,./contentsImage.do?specificationId=744649,false,139.7225_35.7077777777778,139.72294444444401_35.680194444444403,139.756333333333_35.708138888888897,139.75675000000001_35.6805555555556,17000,-793702800000,29,744649,null,
139.73099999999999_35.693694444444397,1,モノクロ,./contentsTitle.do?specificationId=744650&dataTypeId=4&isLabel=true,C2,4,空中写真,35.6936944444444,139.731,35.6797222222222,139.714305555556,35.7073055555556,139.713861111111,35.6800833333333,139.748111111111,35.7076666666667,139.747694444444,false,null,24,8921,./contentsImage.do?specificationId=744650,false,139.71386111111099_35.7073055555556,139.714305555556_35.679722222222203,139.74769444444399_35.707666666666697,139.748111111111_35.6800833333333,17000,-793702800000,30,744650,null,
139.72077777777801_35.693249999999999,1,モノクロ,./contentsTitle.do?specificationId=744651&dataTypeId=4&isLabel=true,C2,4,空中写真,35.69325,139.720777777778,35.6792777777778,139.704083333333,35.7068611111111,139.703638888889,35.6796388888889,139.737888888889,35.7072222222222,139.737472222222,false,null,25,8921,./contentsImage.do?specificationId=744651,false,139.703638888889_35.706861111111103,139.70408333333299_35.679277777777799,139.73747222222201_35.7072222222222,139.73788888888899_35.679638888888903,17000,-793702800000,31,744651,null,
139.711527777778_35.692722222222201,1,モノクロ,./contentsTitle.do?specificationId=744652&dataTypeId=4&isLabel=true,C2,4,空中写真,35.6927222222222,139.711527777778,35.67875,139.694833333333,35.7063333333333,139.694388888889,35.6791111111111,139.728666666667,35.7066944444444,139.728222222222,false,null,26,8921,./contentsImage.do?specificationId=744652,false,139.69438888888899_35.706333333333298,139.69483333333301_35.678750000000001,139.728222222222_35.706694444444402,139.72866666666701_35.679111111111098,17000,-793702800000,32,744652,null,
139.78305555555599_35.653833333333303,1,モノクロ,./contentsTitle.do?specificationId=748368&dataTypeId=4&isLabel=true,C4,4,空中写真,35.6538333333333,139.783055555556,35.6398611111111,139.766361111111,35.6674444444444,139.765944444444,35.6401944444444,139.800166666667,35.6677777777778,139.79975,false,null,69,8922,./contentsImage.do?specificationId=748368,false,139.76594444444399_35.667444444444399,139.766361111111_35.639861111111102,139.79974999999999_35.6677777777778,139.800166666667_35.640194444444397,17000,-794048400000,33,748368,null,
139.77311111111101_35.653777777777798,1,モノクロ,./contentsTitle.do?specificationId=748369&dataTypeId=4&isLabel=true,C4,4,空中写真,35.6537777777778,139.773111111111,35.6398055555556,139.756416666667,35.6673888888889,139.756,35.6401388888889,139.790222222222,35.6677222222222,139.789805555556,false,null,70,8922,./contentsImage.do?specificationId=748369,false,139.756_35.667388888888901,139.75641666666701_35.639805555555597,139.789805555556_35.667722222222203,139.79022222222201_35.640138888888899,17000,-794048400000,34,748369,null,
139.762638888889_35.654083333333297,1,モノクロ,./contentsTitle.do?specificationId=748370&dataTypeId=4&isLabel=true,C4,4,空中写真,35.6540833333333,139.762638888889,35.6401111111111,139.745944444444,35.6676944444444,139.745527777778,35.6404444444444,139.77975,35.6680277777778,139.779333333333,false,null,71,8922,./contentsImage.do?specificationId=748370,false,139.74552777777799_35.6676944444444,139.74594444444401_35.640111111111104,139.779333333333_35.668027777777802,139.77975000000001_35.640444444444398,17000,-794048400000,35,748370,null,
139.751555555556_35.654305555555602,1,モノクロ,./contentsTitle.do?specificationId=748371&dataTypeId=4&isLabel=true,C4,4,空中写真,35.6543055555556,139.751555555556,35.6403333333333,139.734861111111,35.6679166666667,139.734444444444,35.6406666666667,139.768666666667,35.66825,139.76825,false,null,72,8922,./contentsImage.do?specificationId=748371,false,139.73444444444399_35.667916666666699,139.734861111111_35.640333333333302,139.76824999999999_35.66825,139.768666666667_35.640666666666696,17000,-794048400000,36,748371,null,
139.74283333333301_35.654722222222198,1,モノクロ,./contentsTitle.do?specificationId=748372&dataTypeId=4&isLabel=true,C4,4,空中写真,35.6547222222222,139.742833333333,35.64075,139.726166666667,35.6683333333333,139.725722222222,35.6410833333333,139.759944444444,35.6686666666667,139.759527777778,false,null,73,8922,./contentsImage.do?specificationId=748372,false,139.725722222222_35.668333333333301,139.72616666666701_35.640749999999997,139.759527777778_35.668666666666702,139.75994444444399_35.641083333333299,17000,-794048400000,37,748372,null,
139.73325_35.655277777777798,1,モノクロ,./contentsTitle.do?specificationId=748373&dataTypeId=4&isLabel=true,C4,4,空中写真,35.6552777777778,139.73325,35.6413055555556,139.716583333333,35.6688888888889,139.716138888889,35.6416388888889,139.750361111111,35.6692222222222,139.749944444444,false,null,74,8922,./contentsImage.do?specificationId=748373,false,139.71613888888899_35.668888888888901,139.71658333333301_35.641305555555597,139.749944444444_35.669222222222203,139.750361111111_35.641638888888899,17000,-794048400000,38,748373,null,
139.72330555555601_35.655833333333298,1,モノクロ,./contentsTitle.do?specificationId=748374&dataTypeId=4&isLabel=true,C4,4,空中写真,35.6558333333333,139.723305555556,35.6418888888889,139.706638888889,35.6694444444444,139.706194444444,35.6422222222222,139.740416666667,35.6698055555556,139.74,false,null,75,8922,./contentsImage.do?specificationId=748374,false,139.70619444444401_35.669444444444402,139.70663888888899_35.6418888888889,139.74000000000001_35.669805555555598,139.74041666666699_35.642222222222202,17000,-794048400000,39,748374,null,
139.71388888888899_35.655138888888899,1,モノクロ,./contentsTitle.do?specificationId=748375&dataTypeId=4&isLabel=true,C4,4,空中写真,35.6551388888889,139.713888888889,35.6411666666667,139.697222222222,35.66875,139.696777777778,35.6415277777778,139.731,35.6691111111111,139.730583333333,false,null,76,8922,./contentsImage.do?specificationId=748375,false,139.69677777777801_35.668750000000003,139.697222222222_35.641166666666699,139.73058333333299_35.6691111111111,139.73099999999999_35.641527777777803,17000,-794048400000,40,748375,null,
139.71738888888899_35.698277777777797,1,モノクロ,./contentsTitle.do?specificationId=740707&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6982777777778,139.717388888889,35.6900555555556,139.707583333333,35.7063055555556,139.707305555556,35.6902777777778,139.727472222222,35.7065,139.727194444444,false,null,4,95C3,./contentsImage.do?specificationId=740707,false,139.70730555555599_35.706305555555602,139.70758333333299_35.690055555555602,139.727194444444_35.706499999999998,139.72747222222199_35.690277777777801,10000,-789728400000,41,740707,null,
139.714333333333_35.682222222222201,1,モノクロ,./contentsTitle.do?specificationId=741931&dataTypeId=4&isLabel=true,C4,4,空中写真,35.6822222222222,139.714333333333,35.674,139.704527777778,35.69025,139.70425,35.6742222222222,139.724416666667,35.6904444444444,139.724138888889,false,null,46,95C3,./contentsImage.do?specificationId=741931,false,139.70425_35.690249999999999,139.704527777778_35.673999999999999,139.724138888889_35.690444444444402,139.724416666667_35.674222222222198,10000,-789728400000,42,741931,null,
139.71541666666701_35.653166666666699,1,モノクロ,./contentsTitle.do?specificationId=743199&dataTypeId=4&isLabel=true,C7,4,空中写真,35.6531666666667,139.715416666667,35.6449722222222,139.705611111111,35.6611944444444,139.705361111111,35.6451666666667,139.7255,35.6613888888889,139.725222222222,false,null,132,95C3,./contentsImage.do?specificationId=743199,false,139.70536111111099_35.661194444444398,139.70561111111101_35.644972222222201,139.72522222222199_35.661388888888901,139.72550000000001_35.645166666666697,10000,-789728400000,43,743199,null,
139.71263888888899_35.689,1,モノクロ,./contentsTitle.do?specificationId=743200&dataTypeId=4&isLabel=true,C1,4,空中写真,35.689,139.712638888889,35.6701111111111,139.690083333333,35.7074166666667,139.689472222222,35.6705833333333,139.735805555556,35.7079166666667,139.735222222222,false,null,1,95D4,./contentsImage.do?specificationId=743200,false,139.68947222222201_35.707416666666703,139.69008333333301_35.670111111111098,139.73522222222201_35.707916666666698,139.735805555556_35.670583333333298,23000,-788518800000,44,743200,null,
139.718722222222_35.670888888888904,1,モノクロ,./contentsTitle.do?specificationId=743829&dataTypeId=4&isLabel=true,C2,4,空中写真,35.6708888888889,139.718722222222,35.652,139.696166666667,35.6893055555556,139.695555555556,35.6524722222222,139.741888888889,35.6898055555556,139.741305555556,false,null,31,95D4,./contentsImage.do?specificationId=743829,false,139.69555555555601_35.689305555555599,139.69616666666701_35.652000000000001,139.74130555555601_35.689805555555601,139.74188888888901_35.652472222222201,23000,-788518800000,45,743829,null,
139.7175_35.650222222222197,1,モノクロ,./contentsTitle.do?specificationId=743830&dataTypeId=4&isLabel=true,C3,4,空中写真,35.6502222222222,139.7175,35.6313055555556,139.694944444444,35.6686111111111,139.694333333333,35.6317777777778,139.740666666667,35.6691111111111,139.740083333333,false,null,32,95D4,./contentsImage.do?specificationId=743830,false,139.69433333333299_35.668611111111098,139.69494444444399_35.631305555555599,139.74008333333299_35.6691111111111,139.74066666666701_35.631777777777799,23000,-788518800000,46,743830,null,
139.71975_35.690111111111101,1,モノクロ,./contentsTitle.do?specificationId=744467&dataTypeId=4&isLabel=true,C6,4,空中写真,35.6901111111111,139.71975,35.6712222222222,139.697194444444,35.7085277777778,139.696583333333,35.6716944444444,139.742916666667,35.7090277777778,139.742333333333,false,null,77,95D4,./contentsImage.do?specificationId=744467,false,139.696583333333_35.708527777777803,139.69719444444399_35.671222222222198,139.74233333333299_35.709027777777798,139.74291666666701_35.671694444444398,23000,-788518800000,47,744467,null,
139.74508333333301_35.644388888888898,1,モノクロ,./contentsTitle.do?specificationId=689162&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6443888888889,139.745083333333,35.6323611111111,139.734333333333,35.6561666666667,139.733972222222,35.6325833333333,139.756194444444,35.6563888888889,139.755833333333,false,null,7,B29,./contentsImage.do?specificationId=689162,false,139.73397222222201_35.656166666666699,139.73433333333301_35.632361111111102,139.75583333333299_35.656388888888898,139.75619444444399_35.632583333333301,11000,-1059037200000,48,689162,null,
139.74638888888899_35.650833333333303,1,モノクロ,./contentsTitle.do?specificationId=689163&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6508333333333,139.746388888889,35.6388055555556,139.735638888889,35.6626111111111,139.735277777778,35.6390277777778,139.7575,35.6628333333333,139.757138888889,false,null,8,B29,./contentsImage.do?specificationId=689163,false,139.73527777777801_35.662611111111097,139.73563888888901_35.638805555555599,139.75713888888899_35.662833333333303,139.75749999999999_35.639027777777798,11000,-1059037200000,49,689163,null,
139.74738888888899_35.656388888888898,1,モノクロ,./contentsTitle.do?specificationId=689164&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6563888888889,139.747388888889,35.6443611111111,139.736638888889,35.6681666666667,139.736277777778,35.6445833333333,139.7585,35.6683888888889,139.758138888889,false,null,9,B29,./contentsImage.do?specificationId=689164,false,139.73627777777801_35.6681666666667,139.73663888888899_35.644361111111103,139.75813888888899_35.668388888888899,139.7585_35.644583333333301,11000,-1059037200000,50,689164,null,
139.748805555556_35.663527777777801,1,モノクロ,./contentsTitle.do?specificationId=689165&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6635277777778,139.748805555556,35.6515277777778,139.738055555556,35.6753333333333,139.737694444444,35.65175,139.759916666667,35.6755555555556,139.759555555556,false,null,10,B29,./contentsImage.do?specificationId=689165,false,139.737694444444_35.675333333333299,139.738055555556_35.651527777777801,139.75955555555601_35.675555555555597,139.75991666666701_35.65175,11000,-1059037200000,51,689165,null,
139.74927777777799_35.6740833333333,1,モノクロ,./contentsTitle.do?specificationId=689166&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6740833333333,139.749277777778,35.6620833333333,139.738527777778,35.6858888888889,139.738138888889,35.6623055555556,139.760388888889,35.6861111111111,139.760027777778,false,null,11,B29,./contentsImage.do?specificationId=689166,false,139.73813888888901_35.685888888888897,139.73852777777799_35.6620833333333,139.76002777777799_35.686111111111103,139.760388888889_35.662305555555598,11000,-1059037200000,52,689166,null,
139.74944444444401_35.680666666666703,1,モノクロ,./contentsTitle.do?specificationId=689167&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6806666666667,139.749444444444,35.6686666666667,139.738694444444,35.6924722222222,139.738305555556,35.6688888888889,139.760555555556,35.6926944444444,139.760194444444,false,null,12,B29,./contentsImage.do?specificationId=689167,false,139.738305555556_35.6924722222222,139.73869444444401_35.668666666666702,139.76019444444401_35.692694444444399,139.76055555555601_35.668888888888901,11000,-1059037200000,53,689167,null,
139.749694444444_35.687833333333302,1,モノクロ,./contentsTitle.do?specificationId=689168&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6878333333333,139.749694444444,35.6758333333333,139.738944444444,35.6996388888889,139.738555555556,35.6760555555556,139.760805555556,35.6998611111111,139.760444444444,false,null,13,B29,./contentsImage.do?specificationId=689168,false,139.73855555555599_35.699638888888899,139.738944444444_35.675833333333301,139.760444444444_35.699861111111098,139.760805555556_35.6760555555556,11000,-1059037200000,54,689168,null,
139.749722222222_35.694305555555601,1,モノクロ,./contentsTitle.do?specificationId=689169&dataTypeId=4&isLabel=true,C1,4,空中写真,35.6943055555556,139.749722222222,35.6823055555556,139.738972222222,35.7061111111111,139.738583333333,35.6825277777778,139.760833333333,35.7063333333333,139.760472222222,false,null,14,B29,./contentsImage.do?specificationId=689169,false,139.738583333333_35.706111111111099,139.738972222222_35.682305555555601,139.76047222222201_35.706333333333298,139.76083333333301_35.6825277777778,11000,-1059037200000,55,689169,null,
139.74980555555601_35.701166666666701,1,モノクロ,./contentsTitle.do?specificationId=689170&dataTypeId=4&isLabel=true,C1,4,空中写真,35.7011666666667,139.749805555556,35.6891666666667,139.739055555556,35.7129722222222,139.738666666667,35.6893888888889,139.760916666667,35.7131944444444,139.760555555556,false,null,15,B29,./contentsImage.do?specificationId=689170,false,139.738666666667_35.712972222222199,139.73905555555601_35.689166666666701,139.76055555555601_35.713194444444397,139.76091666666699_35.689388888888899,11000,-1059037200000,56,689170,null,
